ID,label-0,label-1
1.nii.gz,0.3722422768421889,0.6277577231578111
100.nii.gz,0.5389572781793097,0.4610427218206903
101.nii.gz,0.7048480614951839,0.29515193850481614
104.nii.gz,0.46723311876598683,0.5327668812340132
105.nii.gz,0.7027053973146385,0.29729460268536145
106.nii.gz,0.7733733716531657,0.22662662834683434
107.nii.gz,0.663101749527952,0.336898250472048
108.nii.gz,0.7048920875393447,0.2951079124606553
109.nii.gz,0.5214541163781958,0.4785458836218042
11.nii.gz,0.3450915504071763,0.6549084495928237
110.nii.gz,0.7331645011166278,0.2668354988833722
111.nii.gz,0.6473048286677132,0.3526951713322867
112.nii.gz,0.40033039479034815,0.5996696052096518
113.nii.gz,0.5930725776166683,0.40692742238333174
114.nii.gz,0.5090231932756741,0.4909768067243259
116.nii.gz,0.5930725776166683,0.40692742238333174
117.nii.gz,0.7528327548812752,0.24716724511872482
118.nii.gz,0.40033039479034815,0.5996696052096518
120.nii.gz,0.5776629185158204,0.4223370814841796
121.nii.gz,0.6343335997527983,0.3656664002472016
122.nii.gz,0.4118798939974935,0.5881201060025065
123.nii.gz,0.6274471005124019,0.37255289948759807
124.nii.gz,0.6499069838681495,0.3500930161318505
125.nii.gz,0.6050034612748667,0.39499653872513335
126.nii.gz,0.7005215250211062,0.2994784749788938
127.nii.gz,0.583995624991646,0.4160043750083539
128.nii.gz,0.5958601488046653,0.40413985119533463
129.nii.gz,0.6927785584098863,0.30722144159011366
13.nii.gz,0.34304847848415465,0.6569515215158453
131.nii.gz,0.7232306517350375,0.2767693482649625
132.nii.gz,0.7173140436156351,0.28268595638436494
134.nii.gz,0.68223173251365,0.31776826748634995
135.nii.gz,0.6274471005124019,0.37255289948759807
136.nii.gz,0.7922278917676765,0.20777210823232348
139.nii.gz,0.7392120828337067,0.26078791716629335
14.nii.gz,0.38025189462790565,0.6197481053720943
141.nii.gz,0.7692501958186106,0.23074980418138932
142.nii.gz,0.7083779138558788,0.29162208614412116
143.nii.gz,0.7147925688205174,0.2852074311794826
145.nii.gz,0.6777251516006753,0.3222748483993248
146.nii.gz,0.604391642221144,0.39560835777885595
147.nii.gz,0.7125122788686714,0.2874877211313286
148.nii.gz,0.7037084703850696,0.2962915296149304
149.nii.gz,0.628335149776201,0.371664850223799
15.nii.gz,0.27649874310601086,0.7235012568939891
150.nii.gz,0.6012948066378108,0.39870519336218924
152.nii.gz,0.7068255913271411,0.293174408672859
153.nii.gz,0.6843081864779587,0.31569181352204134
154.nii.gz,0.7331645011166278,0.2668354988833722
155.nii.gz,0.68223173251365,0.31776826748634995
157.nii.gz,0.6274471005124019,0.37255289948759807
158.nii.gz,0.6334856352409806,0.36651436475901944
159.nii.gz,0.754151827464955,0.245848172535045
160.nii.gz,0.7733733716531657,0.22662662834683434
161.nii.gz,0.6738457173027705,0.3261542826972295
163.nii.gz,0.7400768165056122,0.25992318349438787
164.nii.gz,0.5716457972762032,0.42835420272379676
166.nii.gz,0.7143156489785071,0.2856843510214929
167.nii.gz,0.5550395311602445,0.44496046883975543
168.nii.gz,0.6690480148198013,0.3309519851801987
169.nii.gz,0.7089870789704409,0.2910129210295591
170.nii.gz,0.6799703658465472,0.3200296341534528
171.nii.gz,0.6111417628559941,0.38885823714400597
172.nii.gz,0.8132765501256136,0.18672344987438635
173.nii.gz,0.5818784637164529,0.4181215362835471
174.nii.gz,0.7248376396541054,0.2751623603458946
177.nii.gz,0.5943101669718549,0.4056898330281451
179.nii.gz,0.659444598813826,0.34055540118617394
18.nii.gz,0.3748737452260036,0.6251262547739964
180.nii.gz,0.7767638840967881,0.22323611590321196
181.nii.gz,0.7549729304155639,0.2450270695844361
182.nii.gz,0.6055806638567374,0.39441933614326263
183.nii.gz,0.48174422955449225,0.5182557704455077
184.nii.gz,0.6869221493587347,0.3130778506412653
186.nii.gz,0.714756557366711,0.2852434426332891
187.nii.gz,0.6545381423392327,0.3454618576607673
188.nii.gz,0.7512705011114508,0.24872949888854926
189.nii.gz,0.6491420826606207,0.35085791733937927
19.nii.gz,0.2729192989684702,0.7270807010315298
190.nii.gz,0.6252853801787577,0.3747146198212424
191.nii.gz,0.4854687563355077,0.5145312436644923
192.nii.gz,0.6779158741708592,0.3220841258291408
194.nii.gz,0.5525305520876722,0.44746944791232773
195.nii.gz,0.6455149221886953,0.3544850778113047
196.nii.gz,0.6252853801787577,0.3747146198212424
197.nii.gz,0.825752381957661,0.174247618042339
198.nii.gz,0.6315756152492338,0.3684243847507662
2.nii.gz,0.3147524182532707,0.6852475817467293
20.nii.gz,0.25674396113237563,0.7432560388676244
200.nii.gz,0.643866543673179,0.3561334563268211
201.nii.gz,0.7331645011166278,0.2668354988833722
203.nii.gz,0.7737201511399745,0.22627984886002547
204.nii.gz,0.6749134322171549,0.32508656778284506
205.nii.gz,0.7343650973840077,0.2656349026159923
207.nii.gz,0.7433070822688127,0.2566929177311873
208.nii.gz,0.7737201511399745,0.22627984886002547
209.nii.gz,0.6214142162395252,0.3785857837604748
21.nii.gz,0.352511448303667,0.647488551696333
210.nii.gz,0.5427010174412299,0.45729898255877016
211.nii.gz,0.7692501958186106,0.23074980418138932
212.nii.gz,0.5427010174412299,0.45729898255877016
213.nii.gz,0.671344535719381,0.3286554642806189
214.nii.gz,0.571122749977359,0.42887725002264093
216.nii.gz,0.6314001426664673,0.36859985733353273
218.nii.gz,0.7211629752409192,0.27883702475908084
219.nii.gz,0.7433070822688127,0.2566929177311873
22.nii.gz,0.39328047482816364,0.6067195251718364
220.nii.gz,0.718257795895434,0.28174220410456596
223.nii.gz,0.6903599641261648,0.3096400358738352
225.nii.gz,0.6456098788207758,0.35439012117922414
226.nii.gz,0.7626111723057873,0.23738882769421266
227.nii.gz,0.6252853801787577,0.3747146198212424
228.nii.gz,0.4867239652395515,0.5132760347604485
229.nii.gz,0.7699031688102719,0.23009683118972815
23.nii.gz,0.29799149366442146,0.7020085063355785
231.nii.gz,0.30425219916788127,0.6957478008321187
232.nii.gz,0.4545796717688564,0.5454203282311436
233.nii.gz,0.3949521885145757,0.6050478114854243
234.nii.gz,0.5908023259149473,0.40919767408505275
236.nii.gz,0.5505469662573026,0.44945303374269735
237.nii.gz,0.3623627742499791,0.6376372257500209
238.nii.gz,0.3936945866229472,0.6063054133770528
25.nii.gz,0.3824735992056528,0.6175264007943472
26.nii.gz,0.4894080638852164,0.5105919361147836
27.nii.gz,0.5389702956827255,0.4610297043172745
29.nii.gz,0.4690017116132925,0.5309982883867075
3.nii.gz,0.25674396113237563,0.7432560388676244
30.nii.gz,0.5139427411388662,0.4860572588611338
31.nii.gz,0.3763302490857455,0.6236697509142545
32.nii.gz,0.4901610506198386,0.5098389493801614
33.nii.gz,0.4294152941325028,0.5705847058674972
34.nii.gz,0.37268537764680776,0.6273146223531922
36.nii.gz,0.4013916488002012,0.5986083511997988
37.nii.gz,0.4455238859495917,0.5544761140504083
38.nii.gz,0.38193389459557747,0.6180661054044225
39.nii.gz,0.36014401387703776,0.6398559861229622
4.nii.gz,0.29342732218979417,0.7065726778102058
41.nii.gz,0.5485714685504903,0.4514285314495096
42.nii.gz,0.3973540387439821,0.6026459612560179
43.nii.gz,0.4013916488002012,0.5986083511997988
47.nii.gz,0.5175385689310477,0.4824614310689523
48.nii.gz,0.36020462599807135,0.6397953740019287
5.nii.gz,0.5046946056634095,0.4953053943365905
50.nii.gz,0.49006074547397926,0.5099392545260207
51.nii.gz,0.4148443735376335,0.5851556264623665
53.nii.gz,0.3708915700216967,0.6291084299783033
54.nii.gz,0.6332668944055357,0.3667331055944642
55.nii.gz,0.39241053536499304,0.607589464635007
56.nii.gz,0.5281520619521128,0.47184793804788716
58.nii.gz,0.5075426430553398,0.49245735694466014
59.nii.gz,0.4421533311550937,0.5578466688449063
6.nii.gz,0.31978633716463556,0.6802136628353644
60.nii.gz,0.6667104701035103,0.3332895298964897
61.nii.gz,0.47116220052814384,0.5288377994718562
62.nii.gz,0.30425219916788127,0.6957478008321187
63.nii.gz,0.308607653938866,0.691392346061134
64.nii.gz,0.42673750697419366,0.5732624930258063
65.nii.gz,0.671344535719381,0.3286554642806189
66.nii.gz,0.5404209037209007,0.45957909627909926
68.nii.gz,0.5180717620057047,0.48192823799429524
7.nii.gz,0.43547362146001256,0.5645263785399874
70.nii.gz,0.49420023423830006,0.5057997657616999
71.nii.gz,0.4741610603570159,0.5258389396429841
72.nii.gz,0.3378467198066857,0.6621532801933143
73.nii.gz,0.42673750697419366,0.5732624930258063
75.nii.gz,0.39241053536499304,0.607589464635007
76.nii.gz,0.4058708355497376,0.5941291644502624
77.nii.gz,0.44159127070299986,0.5584087292970001
78.nii.gz,0.41643077502375947,0.5835692249762405
79.nii.gz,0.5192979031928329,0.48070209680716713
8.nii.gz,0.352511448303667,0.647488551696333
80.nii.gz,0.42905054894579886,0.5709494510542011
81.nii.gz,0.4057812009582601,0.5942187990417399
82.nii.gz,0.3863221437894835,0.6136778562105165
83.nii.gz,0.6806760756884828,0.31932392431151724
84.nii.gz,0.5405813816895604,0.4594186183104397
86.nii.gz,0.5999385861816534,0.4000614138183466
87.nii.gz,0.3808181129067416,0.6191818870932584
88.nii.gz,0.43656021562904423,0.5634397843709558
89.nii.gz,0.41556664484434247,0.5844333551556575
9.nii.gz,0.3462856323862561,0.6537143676137439
91.nii.gz,0.5495125438405762,0.45048745615942376
93.nii.gz,0.36951462962422243,0.6304853703757776
94.nii.gz,0.5395667163887375,0.46043328361126246
95.nii.gz,0.442593437185107,0.557406562814893
96.nii.gz,0.5713055504732134,0.4286944495267866
97.nii.gz,0.5767992827237671,0.4232007172762329
98.nii.gz,0.3699881616934776,0.6300118383065224
99.nii.gz,0.36562908387913906,0.6343709161208609
